Zip Code ZCTA,State,City,2010 Census Population,Latitude,Longitude
78073,TX,Von Ormy,8171,29.25,-98.62
78075,TX,Whitsett,123,28.62,-98.27
78076,TX,Zapata,12612,26.89,-99.26
78101,TX,Adkins,7898,29.37,-98.25
78102,TX,Beeville,27593,28.4,-97.74
78104,TX,Beeville,175,28.4,-97.74
78107,TX,Berclair,360,28.5,-97.53
78108,TX,Cibolo,27770,29.57,-98.23
78109,TX,Converse,34603,29.51,-98.31
78112,TX,Elmendorf,7941,29.25,-98.33
78113,TX,Falls City,2435,28.98,-98.02
78114,TX,Floresville,20103,29.13,-98.15
78116,TX,Gillett,390,29.13,-97.8
78117,TX,Hobson,545,28.93,-97.98
78118,TX,Karnes City,3976,28.88,-97.9
78119,TX,Kenedy,7680,28.81,-97.85
78121,TX,La Vernia,11381,29.35,-98.11
78122,TX,Leesville,418,29.39,-97.77
78123,TX,Mc Queeney,2397,29.59,-98.04
78124,TX,Marion,5609,29.57,-98.14
78125,TX,Mineral,96,28.55,-97.97
78130,TX,New Braunfels,59546,29.7,-98.11
78132,TX,New Braunfels,19139,29.7,-98.11
78133,TX,Canyon Lake,16269,29.87,-98.26
78140,TX,Nixon,3380,29.26,-97.76
78141,TX,Nordheim,596,28.92,-97.61
78142,TX,Normanna,119,28.53,-97.79
78143,TX,Pandora,85,29.25,-97.83
78144,TX,Panna Maria,45,28.97,-97.87
78145,TX,Pawnee,103,28.64,-98
78146,TX,Pettus,771,28.57,-97.8
78147,TX,Poth,1919,29.07,-98.08
78148,TX,Universal City,20139,29.55,-98.3
78150,TX,Randolph A F B,11,29.55,-98.3
78151,TX,Runge,1347,28.88,-97.71
78152,TX,Saint Hedwig,2294,29.42,-98.21
78154,TX,Schertz,30347,29.55,-98.26
78155,TX,Seguin,45341,29.57,-97.96
78159,TX,Smiley,1023,29.27,-97.63
78160,TX,Stockdale,4273,29.23,-97.96
78161,TX,Sutherland Springs,864,29.26,-98.06
78162,TX,Tuleta,375,28.56,-97.8
78163,TX,Bulverde,9838,29.73,-98.45
78164,TX,Yorktown,3796,28.98,-97.5
78201,TX,San Antonio,45307,29.45,-98.5
78202,TX,San Antonio,11691,29.45,-98.5
78203,TX,San Antonio,6099,29.45,-98.5
78204,TX,San Antonio,11125,29.45,-98.5
78205,TX,San Antonio,1453,29.45,-98.5
78207,TX,San Antonio,55514,29.45,-98.5
78208,TX,San Antonio,3736,29.45,-98.5
78209,TX,San Antonio,39197,29.45,-98.5
78210,TX,San Antonio,36865,29.45,-98.5
78211,TX,San Antonio,31944,29.45,-98.5
78212,TX,San Antonio,28415,29.45,-98.5
78213,TX,San Antonio,40396,29.45,-98.5
78214,TX,San Antonio,23341,29.45,-98.5
78215,TX,San Antonio,1150,29.45,-98.5
78216,TX,San Antonio,40267,29.45,-98.5
78217,TX,San Antonio,32165,29.45,-98.5
78218,TX,San Antonio,31917,29.45,-98.5
78219,TX,San Antonio,15225,29.45,-98.5
78220,TX,San Antonio,15965,29.45,-98.5
78221,TX,San Antonio,35990,29.45,-98.5
78222,TX,San Antonio,19408,29.45,-98.5
78223,TX,San Antonio,50637,29.45,-98.5
78224,TX,San Antonio,17601,29.45,-98.5
78225,TX,San Antonio,13025,29.45,-98.5
78226,TX,San Antonio,6648,29.45,-98.5
78227,TX,San Antonio,46077,29.45,-98.5
78228,TX,San Antonio,58811,29.45,-98.5
78229,TX,San Antonio,28804,29.45,-98.5
78230,TX,San Antonio,39089,29.45,-98.5
78231,TX,San Antonio,7906,29.45,-98.5
78232,TX,San Antonio,35120,29.45,-98.5
78233,TX,San Antonio,43710,29.45,-98.5
78234,TX,San Antonio,7126,29.45,-98.5
78235,TX,San Antonio,357,29.45,-98.5
78236,TX,Lackland A F B,10392,29.45,-98.5
78237,TX,San Antonio,36929,29.45,-98.5
78238,TX,San Antonio,23514,29.45,-98.5
78239,TX,San Antonio,28736,29.45,-98.5
78240,TX,San Antonio,51111,29.45,-98.5
78242,TX,San Antonio,31395,29.45,-98.5
78243,TX,San Antonio,235,29.45,-98.5
78244,TX,San Antonio,30757,29.45,-98.5
78245,TX,San Antonio,56511,29.45,-98.5
78247,TX,San Antonio,49176,29.45,-98.5
78248,TX,San Antonio,13638,29.45,-98.5
78249,TX,San Antonio,49951,29.45,-98.5
78250,TX,San Antonio,54903,29.45,-98.5
78251,TX,San Antonio,49435,29.45,-98.5
78252,TX,San Antonio,7372,29.45,-98.5
78253,TX,San Antonio,29007,29.45,-98.5
78254,TX,San Antonio,44817,29.45,-98.5
78255,TX,San Antonio,10826,29.45,-98.5
78256,TX,San Antonio,6855,29.45,-98.5
78257,TX,San Antonio,3950,29.45,-98.5
78258,TX,San Antonio,40586,29.45,-98.5
78259,TX,San Antonio,22660,29.45,-98.5
78260,TX,San Antonio,24844,29.45,-98.5
78261,TX,San Antonio,13513,29.45,-98.5
78263,TX,San Antonio,4673,29.45,-98.5
78264,TX,San Antonio,12339,29.45,-98.5
78266,TX,San Antonio,5591,29.45,-98.5
78330,TX,Agua Dulce,878,27.78,-97.9
78332,TX,Alice,28710,27.75,-98.06
78335,TX,Aransas Pass,4,27.9,-97.14
78336,TX,Aransas Pass,11949,27.9,-97.14
78338,TX,Armstrong,37,26.82,-97.75
78339,TX,Banquete,632,27.85,-97.79
78340,TX,Bayside,379,28.09,-97.21
78341,TX,Benavides,1760,27.59,-98.4
78342,TX,Ben Bolt,386,27.63,-98.08
78343,TX,Bishop,4525,27.58,-97.79
78344,TX,Bruni,474,27.42,-98.84
78349,TX,Concepcion,505,27.38,-98.27
78351,TX,Driscoll,621,27.67,-97.75
78352,TX,Edroy,179,27.93,-97.66
78353,TX,Encino,433,26.93,-98.13
78355,TX,Falfurrias,7081,27.22,-98.14
78357,TX,Freer,3161,27.88,-98.61
78358,TX,Fulton,709,28.07,-97.03
78359,TX,Gregory,1944,27.92,-97.29
78361,TX,Hebbronville,5350,27.31,-98.68
78362,TX,Ingleside,9447,27.87,-97.2
78363,TX,Kingsville,30463,27.5,-97.86
78368,TX,Mathis,9227,28.09,-97.82
78369,TX,Mirando City,444,27.43,-98.93
78370,TX,Odem,4877,27.94,-97.58
78371,TX,Oilton,404,27.45,-98.91
78372,TX,Orange Grove,5452,27.95,-97.93
78373,TX,Port Aransas,3585,27.82,-97.06
78374,TX,Portland,16620,27.87,-97.32
78375,TX,Premont,3352,27.35,-98.12
78376,TX,Realitos,554,27.42,-98.55
78377,TX,Refugio,3821,28.3,-97.27
78379,TX,Riviera,1585,27.28,-97.81
78380,TX,Robstown,23141,27.79,-97.66
78382,TX,Rockport,19364,28.04,-97.05
78383,TX,Sandia,3539,28.01,-97.88
78384,TX,San Diego,6640,27.75,-98.23
78385,TX,Sarita,277,27.21,-97.8
78387,TX,Sinton,9574,28.03,-97.5
78389,TX,Skidmore,1541,28.23,-97.68
78390,TX,Taft,5616,27.98,-97.39
78391,TX,Tynan,325,28.15,-97.73
78393,TX,Woodsboro,2379,28.23,-97.32
78401,TX,Corpus Christi,5391,27.8,-97.39
78402,TX,Corpus Christi,536,27.8,-97.39
78404,TX,Corpus Christi,17236,27.8,-97.39
78405,TX,Corpus Christi,16867,27.8,-97.39
78406,TX,Corpus Christi,1413,27.8,-97.39
78407,TX,Corpus Christi,2955,27.8,-97.39
78408,TX,Corpus Christi,12061,27.8,-97.39
78409,TX,Corpus Christi,2939,27.8,-97.39
78410,TX,Corpus Christi,26387,27.8,-97.39
78411,TX,Corpus Christi,28024,27.8,-97.39
78412,TX,Corpus Christi,36003,27.8,-97.39
78413,TX,Corpus Christi,36953,27.8,-97.39
78414,TX,Corpus Christi,30165,27.8,-97.39
78415,TX,Corpus Christi,39271,27.8,-97.39
78416,TX,Corpus Christi,15508,27.8,-97.39
78417,TX,Corpus Christi,4176,27.8,-97.39
78418,TX,Corpus Christi,29854,27.8,-97.39
78419,TX,Corpus Christi,694,27.8,-97.39
78501,TX,Mcallen,61219,26.21,-98.23
78503,TX,Mcallen,21706,26.21,-98.23
78504,TX,Mcallen,48703,26.21,-98.23
78516,TX,Alamo,33722,26.18,-98.11
78520,TX,Brownsville,59408,25.92,-97.48
78521,TX,Brownsville,93818,25.92,-97.48
78526,TX,Brownsville,42460,25.92,-97.48
78535,TX,Combes,581,26.24,-97.72
78536,TX,Delmita,451,26.64,-98.4
78537,TX,Donna,39454,26.16,-98.05
78538,TX,Edcouch,10657,26.29,-97.96
78539,TX,Edinburg,30783,26.29,-98.16
78541,TX,Edinburg,42431,26.46,-98.25
78542,TX,Edinburg,63293,26.35,-98.11
78543,TX,Elsa,8447,26.29,-97.99
78545,TX,Falcon Heights,555,26.56,-99.12
78548,TX,Grulla,675,26.39,-98.55
78549,TX,Hargill,990,26.42,-97.98
78550,TX,Harlingen,53152,26.19,-97.68
78552,TX,Harlingen,34111,26.19,-97.68
78557,TX,Hidalgo,12547,26.1,-98.25
78558,TX,La Blanca,882,26.3,-97.94
78559,TX,La Feria,12751,26.15,-97.82
78560,TX,La Joya,4368,26.24,-98.47
78561,TX,Lasara,779,26.53,-97.88
78562,TX,La Villa,2868,26.29,-97.92
78563,TX,Linn,376,26.6,-98.19
78564,TX,Lopeno,270,26.72,-99.1
78565,TX,Los Ebanos,402,26.33,-98.46
78566,TX,Los Fresnos,16230,26.07,-97.47
78567,TX,Los Indios,533,26.1,-97.65
78569,TX,Lyford,4039,26.41,-97.78
78570,TX,Mercedes,32525,26.14,-97.92
78572,TX,Mission,75221,26.21,-98.31
78573,TX,Mission,34890,26.21,-98.31
78574,TX,Mission,57071,26.31,-98.35
78575,TX,Olmito,8056,26.03,-97.55
78576,TX,Penitas,8775,26.23,-98.44
78577,TX,Pharr,70840,26.18,-98.18
78578,TX,Port Isabel,12516,26.07,-97.22
78579,TX,Progreso,4580,26.09,-97.96
78580,TX,Raymondville,14963,26.47,-97.78
78582,TX,Rio Grande City,40455,26.37,-98.82
78583,TX,Rio Hondo,6623,26.23,-97.58
78584,TX,Roma,18128,26.4,-99.01
78585,TX,Salineno,396,26.5,-99.07
78586,TX,San Benito,55878,26.13,-97.63
78588,TX,San Isidro,238,26.73,-98.39
78589,TX,San Juan,38004,26.19,-98.15
78590,TX,San Perlita,289,26.5,-97.63
78591,TX,Santa Elena,265,26.74,-98.52
78592,TX,Santa Maria,836,26.1,-97.65
78593,TX,Santa Rosa,6324,26.25,-97.82
78594,TX,Sebastian,1990,26.34,-97.79
78595,TX,Sullivan City,6082,26.28,-98.56
78596,TX,Weslaco,63844,26.16,-97.98
78597,TX,South Padre Island,2885,26.41,-97.23
78598,TX,Port Mansfield,226,26.55,-97.43
78602,TX,Bastrop,25160,30.11,-97.3
78605,TX,Bertram,4952,30.74,-98.05
78606,TX,Blanco,5205,30.09,-98.42
78607,TX,Bluffton,166,30.83,-98.49
78608,TX,Briggs,434,30.86,-97.91
78609,TX,Buchanan Dam,2012,30.79,-98.43
78610,TX,Buda,23502,30.08,-97.83
78611,TX,Burnet,12977,30.76,-98.22
78612,TX,Cedar Creek,11457,30.08,-97.5
78613,TX,Cedar Park,65099,30.51,-97.83
78614,TX,Cost,456,29.43,-97.56
78615,TX,Coupland,1290,30.46,-97.38
78616,TX,Dale,7092,29.87,-97.53
78617,TX,Del Valle,22210,30.16,-97.6
78618,TX,Doss,324,30.47,-99.18
78619,TX,Driftwood,3026,30.11,-98.03
78620,TX,Dripping Springs,14367,30.18,-98.08
78621,TX,Elgin,21659,30.34,-97.37
78622,TX,Fentress,296,29.75,-97.76
78623,TX,Fischer,813,29.96,-98.26
78624,TX,Fredericksburg,21513,30.27,-98.87
78626,TX,Georgetown,25996,30.64,-97.68
78628,TX,Georgetown,23727,30.64,-97.68
78629,TX,Gonzales,11887,29.5,-97.44
78631,TX,Harper,2395,30.3,-99.25
78632,TX,Harwood,910,29.66,-97.48
78633,TX,Georgetown,19349,30.7,-97.73
78634,TX,Hutto,22791,30.54,-97.54
78635,TX,Hye,149,30.22,-98.53
78636,TX,Johnson City,3749,30.27,-98.4
78638,TX,Kingsbury,2005,29.65,-97.81
78639,TX,Kingsland,7334,30.66,-98.45
78640,TX,Kyle,42954,29.99,-97.87
78641,TX,Leander,44295,30.56,-97.86
78642,TX,Liberty Hill,9467,30.66,-97.92
78643,TX,Llano,6139,30.75,-98.67
78644,TX,Lockhart,17081,29.87,-97.67
78645,TX,Leander,9773,30.56,-97.86
78648,TX,Luling,7683,29.68,-97.64
78650,TX,Mc Dade,1599,30.3,-97.22
78652,TX,Manchaca,4466,30.13,-97.89
78653,TX,Manor,16375,30.34,-97.55
78654,TX,Marble Falls,17553,30.57,-98.27
78655,TX,Martindale,2739,29.84,-97.84
78656,TX,Maxwell,2271,29.88,-97.83
78657,TX,Horseshoe Bay,5509,30.57,-98.27
78659,TX,Paige,2903,30.21,-97.11
78660,TX,Pflugerville,68789,30.44,-97.62
78661,TX,Prairie Lea,335,29.71,-97.72
78662,TX,Red Rock,2268,29.99,-97.39
78663,TX,Round Mountain,746,30.43,-98.35
78664,TX,Round Rock,52932,30.51,-97.67
78665,TX,Round Rock,35985,30.54,-97.64
78666,TX,San Marcos,63836,29.88,-97.92
78669,TX,Spicewood,8731,30.48,-98.16
78670,TX,Staples,168,29.78,-97.83
78671,TX,Stonewall,654,30.2,-98.65
78672,TX,Tow,931,30.88,-98.46
78675,TX,Willow City,188,30.4,-98.7
78676,TX,Wimberley,12602,29.99,-98.1
78677,TX,Wrightsboro,92,29.35,-97.5
78681,TX,Round Rock,50606,30.51,-97.67
78701,TX,Austin,6841,30.26,-97.74
78702,TX,Austin,21334,30.26,-97.74
78703,TX,Austin,19690,30.26,-97.74
78704,TX,Austin,42117,30.26,-97.74
78705,TX,Austin,31340,30.26,-97.74
78712,TX,Austin,860,30.26,-97.74
78717,TX,Austin,22538,30.26,-97.74
78719,TX,Austin,1764,30.26,-97.74
78721,TX,Austin,11425,30.26,-97.74
78722,TX,Austin,5901,30.26,-97.74
78723,TX,Austin,28330,30.26,-97.74
78724,TX,Austin,21696,30.26,-97.74
78725,TX,Austin,6083,30.26,-97.74
78726,TX,Austin,13122,30.26,-97.74
78727,TX,Austin,26689,30.26,-97.74
78728,TX,Austin,20299,30.26,-97.74
78729,TX,Austin,27108,30.26,-97.74
78730,TX,Austin,7955,30.26,-97.74
78731,TX,Austin,24614,30.26,-97.74
78732,TX,Austin,14060,30.26,-97.74
78733,TX,Austin,8762,30.26,-97.74
78734,TX,Austin,17655,30.26,-97.74
78735,TX,Austin,16131,30.26,-97.74
78736,TX,Austin,6946,30.26,-97.74
78737,TX,Austin,12081,30.26,-97.74
78738,TX,Austin,12134,30.26,-97.74
78739,TX,Austin,16792,30.26,-97.74
78741,TX,Austin,44935,30.26,-97.74
78742,TX,Austin,820,30.26,-97.74
78744,TX,Austin,42820,30.26,-97.74
78745,TX,Austin,55614,30.26,-97.74
78746,TX,Austin,26928,30.26,-97.74
78747,TX,Austin,14808,30.26,-97.74
78748,TX,Austin,40651,30.26,-97.74
78749,TX,Austin,34449,30.26,-97.74
78750,TX,Austin,26814,30.26,-97.74
78751,TX,Austin,14385,30.26,-97.74
78752,TX,Austin,18064,30.26,-97.74
78753,TX,Austin,49301,30.26,-97.74
78754,TX,Austin,15036,30.26,-97.74
78756,TX,Austin,7194,30.26,-97.74
78757,TX,Austin,21310,30.26,-97.74
78758,TX,Austin,44072,30.26,-97.74
78759,TX,Austin,38891,30.26,-97.74
78801,TX,Uvalde,21780,29.21,-99.78
78802,TX,Uvalde,242,29.21,-99.78
78827,TX,Asherton,1219,28.44,-99.76
78828,TX,Barksdale,258,29.7,-100.03
78829,TX,Batesville,1207,28.94,-99.61
78830,TX,Big Wells,786,28.56,-99.57
78832,TX,Brackettville,3598,29.31,-100.41
78833,TX,Camp Wood,1299,29.66,-100.01
78834,TX,Carrizo Springs,7829,28.52,-99.85
78836,TX,Catarina,128,28.35,-99.61
78837,TX,Comstock,281,29.68,-101.16
78838,TX,Concan,275,29.51,-99.73
78839,TX,Crystal City,8578,28.68,-99.82
78840,TX,Del Rio,48149,29.37,-100.89
78843,TX,Laughlin A F B,336,29.35,-100.78
78850,TX,D Hanis,1145,29.35,-99.31
78851,TX,Dryden,23,30.05,-102.12
78852,TX,Eagle Pass,53040,28.7,-100.49
78860,TX,El Indio,229,28.51,-100.31
78861,TX,Hondo,13701,29.35,-99.15
78870,TX,Knippa,984,29.3,-99.63
78871,TX,Langtry,45,29.81,-101.56
78872,TX,La Pryor,1905,28.94,-99.84
78873,TX,Leakey,1788,29.72,-99.76
78877,TX,Quemado,989,28.95,-100.63
78879,TX,Rio Frio,264,29.63,-99.73
78880,TX,Rocksprings,1682,30.01,-100.21
78881,TX,Sabinal,2335,29.32,-99.46
78883,TX,Tarpley,353,29.63,-99.28
78884,TX,Utopia,1158,29.61,-99.53
78885,TX,Vanderpool,120,29.73,-99.55
78886,TX,Yancey,647,29.15,-99.13
78931,TX,Bleiblerville,323,30.02,-96.44
78932,TX,Carmine,757,30.14,-96.68
78933,TX,Cat Spring,1433,29.84,-96.32
78934,TX,Columbus,6712,29.7,-96.55
78935,TX,Alleyton,978,29.74,-96.46
78938,TX,Ellinger,471,29.83,-96.7
78940,TX,Fayetteville,2098,29.9,-96.67
78941,TX,Flatonia,2962,29.68,-97.1
78942,TX,Giddings,8989,30.18,-96.92
78943,TX,Glidden,352,29.67,-96.54
78944,TX,Industry,562,29.99,-96.49
78945,TX,La Grange,10494,29.9,-96.87
78946,TX,Ledbetter,960,30.23,-96.76
78947,TX,Lexington,4475,30.41,-97
78948,TX,Lincoln,850,30.31,-96.97
78949,TX,Muldoon,517,29.81,-97.06
78950,TX,New Ulm,2038,29.87,-96.49
78951,TX,Oakland,26,29.62,-96.8
78953,TX,Rosanky,934,29.93,-97.3
78954,TX,Round Top,1071,30.06,-96.69
78956,TX,Schulenburg,5381,29.68,-96.9
78957,TX,Smithville,9067,30,-97.15
78959,TX,Waelder,1837,29.69,-97.29
78962,TX,Weimar,4733,29.7,-96.77
78963,TX,West Point,909,29.96,-97.03
79001,TX,Adrian,249,35.27,-102.66
79003,TX,Allison,162,35.6,-100.1
79005,TX,Booker,1735,36.45,-100.54
79007,TX,Borger,14542,35.65,-101.4
79009,TX,Bovina,2166,34.51,-102.88
79010,TX,Boys Ranch,802,35.51,-102.25
79011,TX,Briscoe,236,35.58,-100.28
79012,TX,Bushland,976,35.19,-102.06
79013,TX,Cactus,3423,36.04,-102.01
79014,TX,Canadian,3771,35.91,-100.38
79015,TX,Canyon,19277,34.98,-101.92
79016,TX,Canyon,94,34.98,-101.92
79018,TX,Channing,548,35.68,-102.33
79019,TX,Claude,1707,35.1,-101.36
79021,TX,Cotton Center,138,33.99,-101.99
79022,TX,Dalhart,10741,36.06,-102.51
79024,TX,Darrouzett,405,36.44,-100.32
79025,TX,Dawn,69,34.91,-102.19
79027,TX,Dimmitt,5223,34.54,-102.31
79029,TX,Dumas,16177,35.86,-101.96
79031,TX,Earth,1425,34.23,-102.4
79032,TX,Edmonson,157,34.28,-101.89
79033,TX,Farnsworth,109,36.32,-100.96
79034,TX,Follett,637,36.43,-100.14
79035,TX,Friona,5309,34.63,-102.72
79036,TX,Fritch,5128,35.64,-101.59
79039,TX,Groom,779,35.2,-101.1
79040,TX,Gruver,1839,36.25,-101.41
79041,TX,Hale Center,3194,34.06,-101.84
79042,TX,Happy,1169,34.74,-101.85
79043,TX,Hart,1487,34.38,-102.11
79044,TX,Hartley,766,35.88,-102.39
79045,TX,Hereford,19473,34.82,-102.39
79046,TX,Higgins,489,36.12,-100.02
79051,TX,Kerrick,29,36.45,-102.24
79052,TX,Kress,1259,34.36,-101.74
79053,TX,Lazbuddie,137,34.39,-102.61
79054,TX,Lefors,594,35.43,-100.8
79056,TX,Lipscomb,63,36.23,-100.27
79057,TX,Mclean,1206,35.23,-100.6
79058,TX,Masterson,10,35.63,-101.96
79059,TX,Miami,837,35.69,-100.64
79061,TX,Mobeetie,316,35.53,-100.44
79062,TX,Morse,218,36.06,-101.47
79063,TX,Nazareth,686,34.54,-102.1
79064,TX,Olton,2739,34.17,-102.13
79065,TX,Pampa,20840,35.54,-100.96
79068,TX,Panhandle,3197,35.34,-101.38
79070,TX,Perryton,9919,36.39,-100.8
79072,TX,Plainview,28849,34.19,-101.72
79078,TX,Sanford,377,35.7,-101.53
79079,TX,Shamrock,2646,35.21,-100.24
79080,TX,Skellytown,605,35.57,-101.17
79081,TX,Spearman,3912,36.19,-101.19
79082,TX,Springlake,315,34.23,-102.3
79083,TX,Stinnett,2661,35.82,-101.44
79084,TX,Stratford,2366,36.33,-102.07
79085,TX,Summerfield,53,34.74,-102.51
79086,TX,Sunray,2105,36.01,-101.82
79087,TX,Texline,751,36.37,-103.01
79088,TX,Tulia,5945,34.53,-101.77
79091,TX,Umbarger,147,34.95,-102.1
79092,TX,Vega,1106,35.24,-102.42
79093,TX,Waka,69,36.28,-101.04
79094,TX,Wayside,75,34.79,-101.54
79095,TX,Wellington,2686,34.85,-100.21
79096,TX,Wheeler,2229,35.44,-100.27
79097,TX,White Deer,1150,35.43,-101.17
79098,TX,Wildorado,517,35.21,-102.24
79101,TX,Amarillo,2817,35.2,-101.81
79102,TX,Amarillo,9963,35.2,-101.81
79103,TX,Amarillo,10594,35.2,-101.81
79104,TX,Amarillo,7869,35.2,-101.81
79105,TX,Amarillo,6,35.2,-101.81
79106,TX,Amarillo,27967,35.2,-101.81
79107,TX,Amarillo,33844,35.2,-101.81
79108,TX,Amarillo,17726,35.2,-101.81
79109,TX,Amarillo,43516,35.2,-101.81
79110,TX,Amarillo,18811,35.2,-101.81
79111,TX,Amarillo,1808,35.2,-101.81
79118,TX,Amarillo,19726,35.2,-101.81
79119,TX,Amarillo,11539,35.2,-101.81
79121,TX,Amarillo,6575,35.2,-101.81
79124,TX,Amarillo,7819,35.2,-101.81
79201,TX,Childress,7040,34.42,-100.24
79220,TX,Afton,197,33.76,-100.81
79225,TX,Chillicothe,976,34.25,-99.51
79226,TX,Clarendon,3153,34.93,-100.89
79227,TX,Crowell,1406,33.98,-99.72
79229,TX,Dickens,424,33.62,-100.83
79230,TX,Dodson,158,34.76,-100.02
79231,TX,Dougherty,45,33.94,-101.08
79233,TX,Estelline,180,34.54,-100.43
79234,TX,Flomot,110,34.22,-100.98
79235,TX,Floydada,3833,33.98,-101.33
79236,TX,Guthrie,262,33.62,-100.32
79237,TX,Hedley,513,34.86,-100.65
79239,TX,Lakeview,211,34.67,-100.69
79240,TX,Lelia Lake,60,34.9,-100.77
79241,TX,Lockney,2480,34.12,-101.44
79243,TX,Mcadoo,90,33.77,-100.96
79244,TX,Matador,720,34.01,-100.82
79245,TX,Memphis,2476,34.72,-100.54
79247,TX,Odell,64,34.35,-99.42
79248,TX,Paducah,1493,34.01,-100.3
79250,TX,Petersburg,1508,33.87,-101.59
79251,TX,Quail,45,34.9,-100.4
79252,TX,Quanah,3202,34.29,-99.74
79255,TX,Quitaque,571,34.36,-101.05
79256,TX,Roaring Springs,319,33.89,-100.85
79257,TX,Silverton,1067,34.47,-101.3
79258,TX,South Plains,67,34.22,-101.3
79259,TX,Tell,48,34.38,-100.39
79261,TX,Turkey,527,34.39,-100.89
79311,TX,Abernathy,3445,33.83,-101.84
79312,TX,Amherst,971,34.01,-102.41
79313,TX,Anton,1571,33.81,-102.16
79314,TX,Bledsoe,56,33.61,-103.02
79316,TX,Brownfield,11451,33.17,-102.27
79322,TX,Crosbyton,2049,33.64,-101.23
79323,TX,Denver City,6559,32.96,-102.83
79324,TX,Enochs,61,33.87,-102.75
79325,TX,Farwell,2319,34.39,-102.89
79326,TX,Fieldton,40,34.03,-102.22
79329,TX,Idalou,3300,33.66,-101.68
79330,TX,Justiceburg,114,33.04,-101.2
79331,TX,Lamesa,13258,32.73,-101.95
79336,TX,Levelland,16972,33.57,-102.36
79339,TX,Littlefield,7230,33.91,-102.33
79342,TX,Loop,352,32.92,-102.42
79343,TX,Lorenzo,1571,33.67,-101.53
79344,TX,Maple,56,33.84,-102.89
79345,TX,Meadow,920,33.33,-102.2
79346,TX,Morton,2427,33.72,-102.75
79347,TX,Muleshoe,7462,34.22,-102.72
79350,TX,New Deal,392,33.73,-101.83
79351,TX,Odonnell,1326,33,-101.82
79353,TX,Pep,10,33.81,-102.56
79355,TX,Plains,1942,33.19,-102.82
79356,TX,Post,6363,33.19,-101.38
79357,TX,Ralls,2303,33.67,-101.38
79358,TX,Ropesville,1116,33.41,-102.15
79359,TX,Seagraves,2899,32.94,-102.56
79360,TX,Seminole,13574,32.71,-102.65
79363,TX,Shallowater,5369,33.69,-101.99
79364,TX,Slaton,8172,33.43,-101.64
79366,TX,Ransom Canyon,1096,33.52,-101.68
79367,TX,Smyer,645,33.58,-102.16
79369,TX,Spade,88,33.92,-102.15
79370,TX,Spur,1889,33.47,-100.85
79371,TX,Sudan,1317,34.06,-102.52
79372,TX,Sundown,1434,33.45,-102.49
79373,TX,Tahoka,3307,33.16,-101.79
79376,TX,Tokio,95,33.18,-102.57
79377,TX,Welch,277,32.93,-102.13
79378,TX,Wellman,236,33.04,-102.42
79379,TX,Whiteface,666,33.59,-102.61
79380,TX,Whitharral,197,33.73,-102.32
79381,TX,Wilson,1263,33.31,-101.72
79382,TX,Wolfforth,6291,33.5,-102.01
79401,TX,Lubbock,8408,33.57,-101.87
79403,TX,Lubbock,16869,33.57,-101.87
79404,TX,Lubbock,11289,33.57,-101.87
79406,TX,Lubbock,6025,33.57,-101.87
79407,TX,Lubbock,19068,33.57,-101.87
79410,TX,Lubbock,9429,33.57,-101.87
79411,TX,Lubbock,7951,33.57,-101.87
79412,TX,Lubbock,15650,33.57,-101.87
79413,TX,Lubbock,21187,33.57,-101.87
79414,TX,Lubbock,17121,33.57,-101.87
79415,TX,Lubbock,17689,33.57,-101.87
79416,TX,Lubbock,32296,33.57,-101.87
79423,TX,Lubbock,32277,33.57,-101.87
79424,TX,Lubbock,39023,33.57,-101.87
79501,TX,Anson,3528,32.75,-99.89
79502,TX,Aspermont,1350,33.13,-100.22
79503,TX,Avoca,175,32.86,-99.71
79504,TX,Baird,2787,32.39,-99.39
79505,TX,Benjamin,296,33.58,-99.79
79506,TX,Blackwell,730,32.08,-100.31
79508,TX,Buffalo Gap,1242,32.28,-99.83
79510,TX,Clyde,7982,32.4,-99.49
79511,TX,Coahoma,1338,32.29,-101.3
79512,TX,Colorado City,8197,32.39,-100.85
79517,TX,Fluvanna,200,32.89,-101.15
79518,TX,Girard,124,33.36,-100.66
79519,TX,Goldsboro,74,32.06,-99.68
79520,TX,Hamlin,2449,32.88,-100.12
79521,TX,Haskell,3980,33.15,-99.73
79525,TX,Hawley,2842,32.6,-99.81
79526,TX,Hermleigh,979,32.64,-100.76
79527,TX,Ira,251,32.58,-101
79528,TX,Jayton,619,33.25,-100.57
79529,TX,Knox City,1383,33.41,-99.81
79530,TX,Lawn,480,32.13,-99.75
79532,TX,Loraine,940,32.4,-100.71
79533,TX,Lueders,472,32.79,-99.62
79534,TX,Mc Caulley,181,32.79,-100.22
79535,TX,Maryneal,183,32.23,-100.45
79536,TX,Merkel,4988,32.46,-100.01
79537,TX,Nolan,111,32.27,-100.24
79538,TX,Novice,271,31.98,-99.62
79539,TX,O Brien,178,33.38,-99.84
79540,TX,Old Glory,89,33.12,-100.05
79541,TX,Ovalo,791,32.17,-99.8
79543,TX,Roby,1186,32.74,-100.37
79544,TX,Rochester,512,33.31,-99.85
79545,TX,Roscoe,1788,32.44,-100.54
79546,TX,Rotan,2006,32.85,-100.46
79547,TX,Rule,758,33.18,-99.89
79548,TX,Rule,174,33.18,-99.89
79549,TX,Snyder,15652,32.71,-100.91
79553,TX,Stamford,3469,33.02,-99.64
